,entity,gender
8705,Лудвиг Емил Грим,m
8706,Мануил Комнин ,m
8707,Васил Манчев,m
8708,Джордж Вилиърс,m
8709,Дельо Зафиров,m
8710,Анастасий Струмишки,m
8711,Стойче Летник,m
8712,Хайнрих II фон Изенбург,m
8713,Йоахим Шлик цу Пасаун и Вайскирхен,m
8714,Кажимеж Малаховски,m
8715,Димитър Косев ,m
8716,Дитрих III фон Рункел,m
8717,Инге I,m
8718,Михаил Бошнаков,m
8719,Лала Шахин,m
8720,Дитрих фон Зайн,m
8721,Инокенцо Кибо,m
8722,Антонело да Месина,m
8723,Мария Юлиана фон Хоенлое-Шилингсфюрст,f
8724,Виктория,m
8725,Филип Валоа,m
8726,Захар Аркас,m
8727,Уилям IV,m
8728,Дитер от Насау,m
8729,Константин III Маврокордат,m
8730,Атанасиос Ексадактилос,m
8731,Анри Бекерел,m
8732,Негрий Несторов,m
8733,Васил Златаров,m
8734,Адолф VI ,m
8735,Леонардо Донато,m
8736,Ерих фон Дригалски,m
8737,Иван Стойков ,m
8738,Франческо Франча,m
8739,Хасинто Бенавенте,m
8740,Милорад Годжевац,m
8741,Алойз Томас Раймунд фон Харах,m
8742,Перикъл Дудулов,m
8743,Лудвиг V ,m
8744,Габриел Батори,m
8745,Августа фон Шлезвиг-Холщайн-Зондербург-Глюксбург,f
8746,Александър Фиркс,m
8747,Коста Цокев,m
8748,Уилям Дампир,m
8749,Барбара Радживиловна,f
8750,Франц Екберт Кемерер фон Вормс,m
8751,Йохан Лудвиг фон Хоенлое,m
8752,Минамото но Йоритомо,m
8753,Екберт I фон Текленбург,m
8754,Николай Меглицки,m
8755,Буркхард Шенк фон Таутенбург,m
8756,Ян I ,m
8757,Фридрих III фон Мьорс,m
8758,Мустафа Бушати,m
8759,Еркенберт I фон Вайда,m
8760,Анастас Христиди,m
8761,Мария-Кристина Австрийска ,m
8762,Раймбаут дьо Вакейрас,m
8763,Александер Фабиан фон Дона-Шлобитен,m
8764,Николо Фортебрачо,m
8765,Ицхок Лейбуш Перец,m
8766,Кристиан ,m
8767,Чарлз Бабидж,m
8768,Ирмгард фон Рот,f
8769,Теофил Бейков,m
8770,Малатеста Малатеста,m
8771,Георги Кертев,m
8772,Пол Синяк,m
8773,Мария Елеонора фон Бранденбург,f
8774,Светозар Бороевич,m
8775,Зигисмунд I ,m
8776,Радон Тодев,m
8777,Христо Дуков,m
8778,Йохан Якоб Александер Сигизмунд Рудолф Фугер фон Кирхберг-Вайсенхорн,m
8779,Адалберт III Бохемски,m
8780,Ханс Кристиан Оерстед,m
8781,Магдалена фон Хонщайн,f
8782,Вилхелм фон Бранденбург-Ансбах,m
8783,Хосе де Анчиета,m
8784,Карл Фридрих Йозеф Максимилиан Август фон Фюрстенберг-Вайтра,m
8785,Ивана Бърлич-Мажуранич,f
8786,Димитрий Михайлов,m
8787,Мелетий Велешки,m
8788,Лудвиг Франц фон Цинцендорф,m
8789,Ада Лъвлейс,f
8790,Джорджина Кинг-Люис,m
8791,Георгиос Зорбас,m
8792,Ханс X фон дер Шуленбург,m
8793,Ото Карл Фридрих фон Шьонбург-Валденбург,m
8794,Хенри Коул,m
8795,Хенри Брейлсфърд,m
8796,Карл XIII ,m
8797,Уилям Тиндъл,m
8798,Рейджиро Вакацуки,m
8799,Елизабет фон Хесен ,f
8800,Спас Соколов ,m
8801,Елизабет фон Хенеберг-Шлойзинген,f
8802,Хърбърт Джеймс Дрейпър,m
8803,Андрея Тунов,m
8804,Кристиан Улрих I ,m
8805,Калистрат Зографски,m
8806,Филип Търновски,m
8807,Йохан Пол,m
8808,Иван Чучулаин,m
8809,Игнаций Облак,m
8810,Йован Цвиич,m
8811,Йордан Икономов,m
8812,Орас Верне,m
8813,Кузман Шапарданов,m
8814,Панчо Корабаров,m
8815,Елизабет Бурбонска,f
8816,Филип II ,m
8817,Лаура Баси,m
8818,Христос Цолакопулос,m
8819,Уилям Хъскисън,m
8820,Фабия Орестила,f
8821,Антоан Шаспо,m
8822,Йохан Франц фон Бронкхорст-Гронсфелд,m
8823,Анна Елизабет фон Анхалт-Десау,f
8824,Сирил Бойсе,m
8825,Иван Крайничанец,m
8826,Шарл X,m
8827,Симеон Симеонов ,m
8828,Георг Вилхелм ,m
8829,Едуар Мишлен,m
8830,Бржетислав I ,m
8831,Улрих VIII фон Регенщайн,m
8832,Никодемус Тесин Старши,m
8833,Йохан Лудвиг II ,m
8834,Иван Зайц,m
8835,Жан Фино,m
8836,Мило фон Аменслебен,m
8837,Димитър Ковачев ,m
8838,Стоян Тороманов,m
8839,Атанас Караманов,m
8840,Ебервин III фон Бентхайм-Щайнфурт,m
8841,Райнхард I фон Лайнинген-Вестербург,m
8842,Клаус Ернст фон Рор,m
8843,Мария Кристиана фон Лайнинген-Вестербург,f
8844,Максимилиан II Емануел ,m
8845,Константин Павлович,m
8846,Пиетро Маскани,m
8847,Алексей Чириков,m
8848,Димитър Пъшков,m
8849,Георг II фон Зайн-Витгенщайн,m
8850,Оуен Стенли,m
8851,Алексис ,m
8852,Ташко Дойчинов,m
8853,Федерико Барочи,m
8854,Амброуз Бърнсайд,m
8855,Анна фон Брауншвайг-Люнебург ,f
8856,Агатангел Схолариос,m
8857,Елисавета ,f
8858,Уилям Сесил,m
8859,Робер дьо Клари,m
8860,Ернст фон Льовенщайн-Вертхайм-Фройденберг,m
8861,Лудвиг I ,m
8862,Хрисостомос Хрисомалидис,m
8863,Мориц Беньовски,m
8864,Игнаци Мошчицки,m
8865,Йохан Михаел Бах,m
8866,Феранте II Гонзага,m
8867,Йохана фон Саксония-Гота-Алтенбург,f
8868,Фридрих III ,m
8869,Лукиан от Самосата,m
8870,Лудвиг фон Бентхайм-Щайнфурт,m
8871,Оскар Потиорек,m
8872,Ернст фон Геминген-Хорнберг,m
8873,Адолф Кристоф фон Дона-Лаук,m
8874,Тина Киркова,f
8875,Апостол Поликарев,m
8876,Ангел Обретенов,m
8877,Ернестина Хенриета фон Золмс-Барут,f
8878,Улрих II ,m
8879,Лудвиг Казимир фон Хоенлое-Нойенщайн,m
8880,Густав Майринк,m
8881,Фердинанд Йоахим фон Траутмансдорф-Вайнсберг,m
8882,Йохан Йозеф фон Траутзон,m
8883,Евлампия Векилова,f
8884,Хайнрих III фон Розенберг,m
8885,Константин Държилов,m
8886,Тане Николов,m
8887,Канте Габриели,m
8888,Вилем де Ситер,m
8889,Самуел Белами,m
8890,Хайнрих XI ,m
8891,"Франсоа Анри дьо Монтморанси-Бутевил, херцог дьо Люксамбур",m
8892,Александър Василиев,m
8893,Бертел Торвалдсен,m
8894,Чарлс Хемлин,m
8895,Стефан Карчев,m
8896,Фотий Маринакис,m
8897,Зигмунд фон Дитрихщайн,m
8898,Олга Константиновна,f
8899,Софроний Стоянов,m
8900,Вилхелм Вестмайер,m
8901,Леополд фон Баден,m
8902,Кристоф II фон Щолберг,m
8903,Лудвиг Христоф фон Золмс-Лих,m
8904,Мария-Кристина Бурбон-Неаполитанска,f
8905,Алберт от Аахен,m
8906,Юрий Лисянски,m
8907,Хайнрих XV ,m
8908,Боян Ачков,m
8909,Йонс Берцелиус,m
8910,Хайнрих V фон Плауен ,m
8911,Уилям Алансън Уайт,m
8912,Карел Хавличек Боровски,m
8913,Фабрицио Сантафеде,m
8914,Маргарета Бохемска ,f
8915,Хараламби Кметов,m
8916,Йохан I ,m
8917,Спиро Костов,m
8918,Иван Николов ,m
8919,Климент Бояджиев ,m
8920,Бона Артоа,f
8921,Ярослав Връхлицки,m
8922,Артър Сейнт Клеър,m
8923,Андрей Мицов,m
8924,Албрехт V ,m
8925,Вилхелм Хайнрих фон Шьонбург-Лихтенщайн,m
8926,Зигфрид II фон Вестербург,m
8927,Николай Подвалнюк,m
8928,Иван Гологанов ,f
8929,Петер II ,m
8930,Петър Богдани,m
8931,Чинг Ши,f
8932,Димитър Аврамов ,m
8933,Андре Жид,m
8934,Луи Бусенар,m
8935,Ото II ,m
8936,Спиридон Габровски,m
8937,Шарл-Валантен Алкан,m
8938,Ото III ,m
8939,Леон Буржоа,m
8940,Вилхелм Щайниц,m
8941,Елизабета Хабсбург ,f
8942,Бонифацио Новело,m
8943,Уилям Колензо,m
8944,Нил Изворов,m
8945,Валрам II ,m
8946,Христина Кънчова,f
8947,Георг Брадати,m
8948,Константинос Белиос,m
8949,Артур де Грееф,m
8950,Ханс Улрих фон Егенберг,m
8951,Лудвиг Фридрих I ,m
8952,Йозеф Доминик фон Ламберг,m
8953,Павел Киров,m
8954,Търпо Поповски,m
8955,Айше Хафса Султан,m
8956,Франц Антон фон Ламберг,m
8957,Иван Евстратиев Гешов,m
8958,Никола Тъпчилещов,m
8959,Лудвиг Фридрих ,m
8960,Иван Райнов,m
8961,Мария фон Вюртемберг ,f
8962,Конрад Мьонх,m
8963,Димитър Мициев,m
8964,Христодулос Йоану,m
8965,Ото Хайнрих фон Золмс-Зоненвалде,m
8966,Константин Доганов,m
8967,Хуго Карл Едуард фон Залм-Райфершайт,m
8968,Фридрих ,m
8969,Джордж Абът ,m
8970,Пири Реис,m
8971,Франьо Рачки,m
8972,Макрий Негриев,m
8973,Амвросий Касарас,m
8974,Делчо Несторов,m
8975,Петко Колев,m
8976,Фьодор III,m
8977,Бруно II ,m
8978,Лудвиг фон Брауншвайг-Люнебург,m
8979,Алойз II ,m
8980,Хенрих Визнер,m
8981,Фридрих III ,m
8982,Еранос Ераносян,m
8983,Фердинанд Карл ,m
8984,Джорджо Баста,m
8985,Ермес Бентивольо,m
8986,Новалис,m
8987,Лудвиг III Баварски,m
8988,Йордан Иванов Парцалев,m
8989,Томас Уилям Рис Дейвидс,m
8990,Евдокия Лопухина,m
8991,Джон Клилънд,m
8992,Стоунуол Джаксън,m
8993,Михаил Остроградски,m
8994,Огюстен Пажу,m
8995,Зигмунт Крашински,m
8996,Рихард фон Дона-Шлобитен,m
8997,Жан дьо Мьон,m
8998,Дейвид Лойд Джордж,m
8999,Стефан Салабашев,m
9000,Елизабет фон Зайн-Витгенщайн,f
9001,Йордан Мирчев,m
9002,Франческо Бианки,m
9003,Ричард Карлович Маак,m
9004,Нестор Траянов,m
9005,Луиза Амалия фон Ербах-Шьонберг,f
9006,Енгелберт фон Клеве,m
9007,Майнхард I,m
9008,Алфред Маршал,m
9009,Ханс Холбайн Млади,m
9010,Квинт Юний Рустик,m
9011,Ернст ,m
9012,Йоахим фон Лупфен-Щюлинген,m
9013,Георги Иванов ,m
9014,Лудолф IV фон Дасел,m
9015,Бианка Савойска,f
9016,Кирил Рилски ,m
9017,Александър Куприн,m
9018,Джордж Бул,m
9019,Ойген д'Албер,m
9020,Георг Хартман фон Лихтенщайн,m
9021,Конрад Вилхелм фон Тюбинген,m
9022,Франц Карл фон Саксония-Лауенбург,m
9023,Егино IV ,m
9024,Йохан Кристоф ,m
9025,Константин Марков ,m
9026,Никола Шавкулов,m
9027,Георг Хайнрих фон Беренхорст,m
9028,Георги Панчаревски,m
9029,"Хенри Хауърд, граф на Съри",m
9030,Ернст Кристоф фон Кауниц-Ритберг,m
9031,Антоан Ескален дез Емар,m
9032,Рудолф II ,m
9033,Джакомо Бонкомпани,m
9034,Пьотър Козлов,m
9035,Димко Богов,m
9036,Иван Донков ,m
9037,Йохан V ,m
9038,Карл II фон Ербах-Ербах,m
9039,Хайнрих I ,m
9040,Димитър Арсов,m
9041,Георги Долапчиев ,m
9042,Афонсу VI ,m
9043,Берте Абрахам,f
9044,Христофор Хесапчиев,m
9045,Маргарета Клементина Австрийска,f
9046,Бернхард фон Саксония-Ваймар,m
9047,Беатрикс фон Берг,f
9048,Пиер Бонар,m
9049,Алфонсина Орсини,f
9050,Чогюр Лингпа,m
9051,Георги Мазнов,m
9052,Густав Фалке,m
9053,Дитер фон Геминген ,m
9054,Филип I фон Брауншвайг-Грубенхаген,m
9055,Рената Лотарингска,f
9056,Олга Кобилянска,f
9057,Лудвиг Зигфрид I Витцтум фон Екщедт,m
9058,Робърт Оуен,m
9059,Нуредин Реджеп Вока,m
9060,Христо Станчев,m
9061,Агнес Бабенберг ,f
9062,Антоан-Анри Жомини,m
9063,Ханс Хайнрих XI фон Хохберг,m
9064,Хайнрих XI ,m
9065,Карл фон Ламберг,m
9066,Шарл Никол,m
9067,Филипина Шарлота Пруска,f
9068,Леонор Кастилска ,f
9069,Адам Зрински,m
9070,Готфрид Хайнрих цу Папенхайм,m
9071,Хенри Морган,m
9072,Хецило фон Хилдесхайм,m
9073,Изабела ди Капуа,f
9074,Шарл Тевенен,m
9075,Валерий Погорелов,m
9076,Петер фон Залм-Райфершайд,m
9077,Георг Гродек,m
9078,Джузепе Верди,m
9079,Мария Елизабета Лемерхирт,m
9080,Балдуин II ,m
9081,Гийом дьо Боплан,m
9082,Анна Датска,f
9083,Атина Болярска,f
9084,Беатрис Бурбонска,f
9085,Теодор Валсамон,m
9086,Георг Августин фон Щубенберг,m
9087,Йоан III Дука Ватаци,m
9088,Хайнрих Майер,m
9089,Фиорделиза Мария Сфорца,f
9090,Илия Белковски,m
9091,Хейке Камерлинг Онес,m
9092,Хенри Дрейпър,m
9093,Кириакулис Мавромихалис,m
9094,Еберхард фон Хоенлое-Валденбург,m
9095,Хараламби Мърдев,m
9096,Шарлота Йохана фон Валдек-Вилдунген,f
9097,Едуар Мане,m
9098,Йохан Адолф ,m
9099,Йохан I фон Шварценберг,m
9100,Карл Александър ,m
9101,Константин Сапунов,f
9102,Лотар фон Грайфенклау цу Фолрадс,m
9103,Петер Меландер фон Холцапел,m
9104,Тодор Бурмов,m
9105,Хайнрих XIV ,m
9106,Франческо IV Гонзага,m
9107,Иполито I д’Есте,m
9108,София Доротея фон Брауншвайг-Люнебург-Целе,f
9109,Ирменгард фон Баден,f
9110,Анастасия Туманишвили-Церетели,m
9111,Лудвиг VI ,m
9112,Гизберт V фон Бронкхорст,m
9113,Емил Бодо,m
9114,Анна фон Золмс-Браунфелс ,f
9115,Партений Галяс,m
9116,Йосиф Мажовски,m
9117,Себастиан фон Хатцфелд,m
9118,Агнес Баварска,f
9119,Тодор Панчев,m
9120,Освалд Лионел Витцтум фон Екщедт,m
9121,Луис I Испански,m
9122,Йохан Адам фон Бодман,m
9123,Уинстън Чърчил,m
9124,Ханс фон Метерних,m
9125,Агнес фон Андекс-Мерания,f
9126,Агнес фон Пфалц,f
9127,Йоан Българин,m
9128,Франческо Вениер,m
9129,Никола Дръжков,m
9130,Юхан Дал,m
9131,Дуарте,m
9132,Владимир Атласов,m
9133,Тома Хитров,m
9134,Нестор Марков,m
9135,Донатело,m
9136,Йосиф Поппетров,m
9137,Коста Ганджов,m
9138,Ханс Георг I фон дер Шуленбург,m
9139,Констанция Арпад,f
9140,Тамар Ангелина Комнина,m
9141,Патрона Халил,m
9142,Херман III фон Баден,m
9143,Карл Фридрих Райнхард фон Геминген ,m
9144,Едуард Флегел,m
9145,Джовани Борджия,f
9146,Петър Абрашев,m
9147,Анна Отилия фон Насау-Вайлбург,f
9148,Курт Райнике фон Каленберг,m
9149,Франц Йосиф ,m
9150,Марин Куцаров,m
9151,Алоис Мацак,m
9152,Фредерик Уилям Бъртън,m
9153,Хайнрих LIV ,m
9154,Андрей Тошев,m
9155,Евалд фон Масов,m
9156,Петър Горанов ,m
9157,Мануил Комнин ,m
9158,Хараламби Натов,m
9159,Еберхард I фон Марк-Аренберг,m
9160,Ернст I ,m
9161,Александер фон Хоенлое-Валденбург-Шилингсфюрст,m
9162,Вирджиния Медичи,f
9163,Едуард VI,m
9164,Алберто Фортис,m
9165,Фридрих Кристоф фон Дегенфелд-Шонбург,m
9166,Ото II ,m
9167,Натан Майер Ротшилд,m
9168,Вилхелмина София фон Бранденбург-Байройт,f
9169,Дионисий ,m
9170,Александър Ригопулос,m
9171,Гешо Станишев,m
9172,Атанас Поппетров,m
9173,Петър Бонев,m
9174,Дуринг I фон Щайр,m
9175,Ян I Олбрахт,m
9176,Едуард Мьорике,m
9177,Йохан Фридрих Август Тишбайн,m
9178,Карл Евгений ,m
9179,Андрей Ляпчев,m
9180,Хермина фон Анхалт-Бернбург-Шаумбург-Хойм,f
9181,Франсис Томас Грегъри,m
9182,Евангелос Франгядакис,m
9183,Жорж Клемансо,m
9184,Елий Аристид,m
9185,Петър Георгиев Герчев - Каменополеца,m
9186,Катарина Хабсбургска,f
9187,Лорънс Алма-Тадема,m
9188,Атанасиос Минопулос,m
9189,Луи XVIII,m
9190,Хафез,m
9191,Йохан II ,m
9192,Лазар Серафимов,m
9193,Никола Попфилипов,m
9194,Ищван Сечени,m
9195,Фердинанд III,m
9196,Георги Христолов,m
9197,Ханс Грос,m
9198,Константин Дамянов,m
9199,Сабин Зенон Халаткевич,m
9200,Дитрих II фон Ауершперг,m
9201,Бертран дю Геклен,m
9202,Хайнрих Вилхелм II фон Золмс-Зоненвалде,m
9203,Леополд Кронекер,m
9204,Джейн Сиймур,f
9205,Робърт Уилям Томсън,m
9206,Максимилиан Йозеф фон Турн и Таксис,m
9207,Димитър Чакъров,m
9208,Найден Илчев,m
9209,Джордж Роулинсън,m
9210,Клод Александър дьо Бонвал,m
9211,Казимир ,m
9212,Конрад III фон Дипхолц,m
9213,Томас Кобдън-Сандерсън,m
9214,Хайнрих III фон Горица,m
9215,Карл Фридрих Вилхелм фон Шлипенбах,m
9216,Вилхелм I ,m
9217,Уилям Хогарт,m
9218,Матеос Йоану,m
9219,Йожен Боре,m
9220,Ерколе II д’Есте,m
9221,Александър Попов ,m
9222,Райналд I ,m
9223,Иполито Дезидери,m
9224,Тодор Дуков,m
9225,Анна Амалия фон Ербах,f
9226,Петер Йозеф Лене,m
9227,Алфонсо I Гонзага,m
9228,Ерих Лудендорф,m
9229,Шаблон:Писател,m
9230,София Юлиана фон Лайнинген-Дагсбург-Харденбург,f
9231,Емил Фридрих Карл ,m
9232,Ото III ,m
9233,Еренфрид фон Чирнхаус,m
9234,Мильо Касабов,m
9235,Алексей ,m
9236,Август Фридрих I фон Бисмарк,m
9237,Адолф Сакс,m
9238,Сергей Михайлович Гончаров,m
9239,Йохан V ,m
9240,Димитър Бошнаков,m
9241,Хюсеин паша Кьопрюлю,m
9242,Георг Адам фон Щархемберг,m
9243,Франческо III Гонзага,m
9244,Ернст Леополд Игнац фон Залм-Нойбург,m
9245,Иларион Макаронис,m
9246,Зигмунд I фон Глайхен-Тона,m
9247,Гай Фулвий Плавциан,m
9248,Алексий Комнин,m
9249,Жан-Батист Пигал,m
9250,Гаврил Златевски,m
9251,Емануел Лойце,m
9252,Мария фон Вид,f
9253,Антим Йованопулос,m
9254,Аугуст фон Коцебу,m
9255,Мориц Адолф Карл фон Саксония-Цайц-Нойщат,m
9256,Карл Антон Ларсен,m
9257,Уан Джъни,m
9258,Клод Балбатър,m
9259,Никола Одринчанин,m
9260,Волфганг фон Мансфелд,m
9261,Албертина Йохана фон Насау-Хадамар,f
9262,Доротея Мария фон Анхалт,f
9263,Агнес фон Майсен,f
9264,Доротея София фон Саксония-Алтенбург,f
9265,Ана Клевска,f
9266,Йохан Кеплер,m
9267,Едгар I,m
9268,Рада Данева,f
9269,Агнес фон Хесен,f
9270,Адалберт III фон Баленщет,m
9271,Шарл Огюст Фросар,m
9272,Янаки Стрезов,m
9273,Галфрид Монмутски,m
9274,Хайнрих IX фон Гера,m
9275,Ейбрахам Линкълн,m
9276,Карл Ойген фон Ламберг,m
9277,Рене Лалик,m
9278,Леополд V ,m
9279,Георг Вилхелм фон Лайнинген-Вестербург,m
9280,Тадей,m
9281,Вилхелм фон Мандершайд,m
9282,Йохан Фридрих фон Луксбург,m
9283,Василий Перов,m
9284,Веранъс Алва Мур,m
9285,Анна Доротея фон Йотинген-Йотинген,f
9286,Юлиана фон Лайнинген-Вестербург,f
9287,Франц Йозеф Гал,m
9288,Фридрих Алберт фон Шверин,m
9289,София Хенриета фон Валдек,f
9290,Конрад II фон Васел,m
9291,Адолф III фон Марк,m
9292,Сибила фон Золмс-Лаубах,f
9293,Хайнрих IV фон Геролдсек,m
9294,Ернст Август I ,m
9295,Феликс Гател,m
9296,Владимир Серафимов,m
9297,Рудолф III фон Хахберг-Заузенберг,m
9298,Хилдегард Луиза Баварска,f
9299,Волфганг цу Щолберг,m
9300,Фердинанд I ,m
9301,Николай Пирогов,m
9302,Питър Юарт,m
9303,Алдерамо I Чибо-Маласпина,m
9304,Стефанаки Савов,m
9305,Стефан Жеромски,m
9306,Ханс Хауболд фон Айнзидел,m
9307,Фильо Радев,m
9308,Никола Мушанов,m
9309,Васил Хаджипетров,m
9310,Петър Зъбов,m
9311,Жозе-Мария дьо Ередия,m
9312,Джон Пембъртън,m
9313,Ефрем Суздалски,m
9314,Елеонора Австрийска ,f
9315,Хайнрих III ,m
9316,Джордж Вашингтон Гарднър,m
9317,Драгойла Ярневич,m
9318,Петър Ичко,m
9319,Енриета д’Есте,f
9320,Йохан Филип Игнац Шенк фон Щауфенберг,m
9321,Людевит Гай,m
9322,Фредерик Шопен,m
9323,Тодор Кесяков,m
9324,Ромил Видински,m
9325,Мария Лешчинска,f
9326,Александър Шепелев,m
9327,Христодулос Пердикарис,m
9328,Бенджамин Люис Бонвил,m
9329,Марк-Жозеф Марион дю Френ,m
9330,Адолф Фредерик,m
9331,Юрдан Данчов,m
9332,Мария Якобина фон Йотинген-Йотинген,f
9333,Филип Станиславов,m
9334,Жак Фардел,m
9335,Фортунато Мария Ерколани,m
9336,Клеменс фон Метерних,m
9337,Светозар Милетич,m
9338,Джон Уилям Дрейпър,m
9339,Агнес фон Изенбург-Бюдинген,m
9340,Херман II ,m
9341,Фридрих Кулау,m
9342,Бото Август Карл фон Щолберг-Росла,m
9343,Петко Зидаров,m
9344,Иван Луков,m
9345,Самуил Нутини,m
9346,Петър Цончев,m
9347,Александер фон Дона-Шлобитен ,m
9348,Леополд ,m
9349,Йозеф Игнац Филип фон Хесен-Дармщат,m
9350,Станислава Караиванова,f
9351,Вилхелм II ,m
9352,Вацлав Вондрак,m
9353,Орацио Людовизи,m
9354,Агнес фон Бентхайм и Щайнфурт,f
9355,Леополд I ,m
9356,Алдобрандино III д’Есте,m
9357,Александър Владиков,m
9358,Павел д'Убри,m
9359,Джовани Боско,m
9360,Тимъти Дуайт,m
9361,Йозеф Антон фон Валдбург-Волфег-Валдзее,m
9362,Филип Карл Доминик фон Йотинген-Валерщайн,m
9363,Хайнрих Леополд фон Райхенбах,m
9364,Вилхелм I Злия ,m
9365,Мартин фон Йотинген-Флокберг,m
9366,Антим Търновски,m
9367,Фридрих Лудолф ,m
9368,Абидин паша Дино Превезели,m
9369,Йордан Митров,m
9370,Никола Шейтанов,m
9371,Махмуд Недим паша,m
9372,Вирих Филип фон Даун,m
9373,Павел Павлов ,m
9374,Дирк Мартенс,m
9375,Албрехт II ,m
9376,Хуан де Айолас,m
9377,Гвидо II Гонзага,m
9378,Луиза Доротея фон Саксония-Майнинген,f
9379,Хенри Мор,m
9380,Франц Август Вилхелм фон Зайн-Витгенщайн-Берлебург,m
9381,Лудвиг III фон Изенбург-Бюдинген-Бирщайн,m
9382,Николай Бенардос,m
9383,Йохан Хайнрих Шенк фон Шмидбург,m
9384,Никола III Зрински,m
9385,Робърт Бърнс,m
9386,Валрам фон Юлих,m
9387,Сабри Калканделен,m
9388,Фулк Йерусалимски,m
9389,Антон Виктор фон Хабсбург-Лотарингия,m
9390,Фредерика Поликсена фон Лимбург-Щирум,f
9391,Павел Бобеков,m
9392,Албрехт фон Бранденбург-Ансбах,m
9393,Елизабет София фон Бранденбург ,f
9394,Едуард I,m
9395,Кенет Греъм,m
9396,София фон Мекленбург-Шверин ,f
9397,Никола Хърлев,m
9398,Найден Кръстевич,m
9399,Катерина Ягелонина,f
9400,Аделхайд фон Волфратсхаузен,f
9401,Вангчук Дордже,m
9402,Артур Кьониг,m
9403,Адолф ,m
9404,Готфрид III ,m
9405,Леонард Шулце Йена,m
9406,Енгелберт III фон Марк,m
9407,Мей Уити,f
9408,Франсиско Морено,m
9409,Хайнрих LXIX Ройс-Кьостриц,m
9410,Вилхелм фон Вид ,m
9411,Панайот Русалиев,m
9412,Ернст Теодор Амадеус Хофман,m
9413,Бенедикт XV,m
9414,Йохан Хайнрих Фридрих ,m
9415,Алберт Саксонски,m
9416,Кръсте Мисирков,m
9417,Анна Люксембургска,f
9418,Шарл Дил,m
9419,Фридрих Вилхелм I,m
9420,Яков Лукарич,m
9421,Фредерик Октавиус Пикард-Кеймбридж,m
9422,Иван Цонев ,m
9423,Антон II фон Монфор,m
9424,Луйо Брентано,m
9425,Елеонора д’Албуркерке,f
9426,Хайнрих II ,m
9427,Владислав Ополчик,m
9428,Тодор Недков,m
9429,Темелко Наумов,m
9430,Албрехт III ,m
9431,Йохан фон Лимбург-Щирум,m
9432,Луитгард ,f
9433,Хуго II фон Финстинген,m
9434,Йост III фон Розенберг,m
9435,Александра Павловна,f
9436,Арнолд фон Винклер,m
9437,Карл Саксонски ,m
9438,Димитър Ташев,m
9439,Хайнрих Фридрих фон Льовенщайн-Вертхайм-Вирнебург,m
9440,Авъл Плавций,m
9441,Амалия Катарина фон Валдек-Айзенберг,f
9442,Анте Трумбич,m
9443,Найден Попстоянов,m
9444,Антим I,m
9445,Йохан Георг ,m
9446,Шарл-Франсоа Брисо дьо Мирбел,m
9447,Димитър Венедиков,m
9448,Олдфийлд Томас,m
9449,Жорж Дантон,m
9450,Фердинанд I фон Биберщайн,m
9451,Александър Богориди,m
9452,Атанас Мурджев,m
9453,Волфганг II ,m
9454,Христо Ковачевски,m
9455,Константинос Михаил,m
9456,Джеймс Уистлър,m
9457,Исмаил Стразимири,m
9458,Кит Карсън ,m
9459,Емилия Ланиър,f
9460,Калиник Миклеску,m
9461,Султана Делчева,f
9462,Анна София фон Шварцбург-Рудолщат,f
9463,Мария Анна Леополдина Баварска,f
9464,Барбара фон Саксония-Витенберг,f
9465,Христо Лекарски,m
9466,Владимир Гиляровски,m
9467,Иван Въльов,m
9468,Анри I ,m
9469,Йоахим Ернст ,m
9470,Едгар Кине,m
9471,Стефан Хайнрих фон Еверщайн,m
9472,Асен Петров,m
9473,Анастасиос Каратасос,m
9474,Хартман II фон Лихтенщайн,m
9475,Анна Катарина фон Насау-Висбаден,f
9476,Афонсу де Албукерке,m
9477,Александър Александрович Бунге,m
9478,Рупрехт Пипан,m
9479,Йохан Шадов,m
9480,Хенриета Аделхайд Савойска,f
9481,Йохан Ервайн фон Грайфенклау цу Фолрадс,m
9482,Лудвиг ,m
9483,Виторио Орландо,m
9484,Ото VI фон Андекс,m
9485,Върбан Винаров,m
9486,Кристоф Рудолф Фугер фон Кирхберг-Вайсенхорн,m
9487,Александер Ягелончик,m
9488,Фридрих фон Вид,m
9489,Христо Парапитев,m
9490,Мария Антония Австрийска,f
9491,Хедвиг Елизабет Амелия фон Пфалц-Нойбург,f
9492,Жан льо Рон д'Аламбер,m
9493,Маргарета фон Вид,f
9494,Елизабет Юлиана фон Ербах,f
9495,Лудвиг Скачащия,m
9496,Уилям Мартин,m
9497,Ховсеп Азнавур,m
9498,Стоян Никифоров ,m
9499,Карл Зигфрид фон Хойм,m
9500,Аделхайд фон Хоенлое-Браунек,m
9501,Изабела де Коимбра,f
9502,Алесандро I Гонзага,m
9503,Саския ван Ойленбург,m
9504,Мария Бургундска ,f
9505,Георг фон Шаумбург-Липе,m
9506,Хайнрих IV фон Лихтенберг,m
9507,Мориц Алфонс Щюбел,m
9508,Аврам Гуджев,m
9509,Дамянос Георгиу Драскас,m
9510,Яким Сомко,m
9511,Фридрих Вилхелм Йозеф Шелинг,m
9512,Иван Апостолов ,m
9513,Лучия д'Есте,f
9514,Хорхе Манрике,m
9515,Амброаз Паре,m
9516,Фьодор Достоевски,m
9517,Райнхард фон Геминген ,m
