,entity,number,gender
1319,Velvana,Sing,Fem
1320,Werwolf,Sing,Masc
1321,JUMO,Sing,Neut
1322,Národní parlamentní knihovna Japonska,Sing,Fem
1323,Maico,Sing,Neut
1324,ITV,Sing,Masc
1325,Partido Carlista (1970),Sing,Neut
1326,Bristol Aeroplane Company,Sing,Masc
1327,Baskin-Robbins,Sing,Masc
1328,Parti radical de gauche,Sing,
1329,Maison Margiela,Sing,Masc
1330,Německá živnostenská strana,Sing,Fem
1331,Strana demokratickej ľavice (1990),Sing,Fem
1332,Církev sjednocení,Sing,Fem
1333,Pohřební ústav hlavního města Prahy,Sing,Masc
1334,Nikken Sekkei,Sing,Masc
1335,Just Schweiz,Sing,Masc
1336,Arkia,Sing,Fem
1337,Farní sbor Českobratrské církve evangelické v Praze 3 – Žižkov II,Sing,Masc
1338,Freedom From Religion Foundation,Sing,Masc
1339,Charisma Records,Plur,Neut
1340,Seoul Broadcasting System,Sing,Masc
1341,Školní statek při Střední zemědělské škole Český Těšín,Sing,Masc
1342,British Aircraft Corporation,,
1343,Sadowsky,Sing,Masc
1344,Ženijní skupinové velitelství II Hlučín,Sing,Neut
1345,Institut klinické a experimentální medicíny,Sing,Masc
1346,Chess Records,,Masc
1347,Bullfrog Productions,Plur,Masc
1348,Církev československá husitská,Sing,Fem
1349,Air Serbia,Sing,Masc
1350,Dopravní podnik měst Mostu a Litvínova,Sing,Masc
1351,AGC Flat Glass Czech,,
1352,Světová organizace skautského hnutí,Sing,Fem
1353,Montblanc,Sing,Masc
1354,British Aerospace,,
1355,Úřad OSN pro palestinské uprchlíky na Blízkém východě,Sing,Masc
1356,Správa národních parků,Sing,Fem
1357,Awana,Sing,Fem
1358,Nippon TV,,Fem
1359,II. sbor (mobilizace 1938),Sing,Masc
1360,Durrell Wildlife Conservation Trust,Sing,Masc
1361,Organizace spojených národů,Sing,Fem
1362,Huawei,Sing,Fem
1363,Pokroková strana (Norsko),Sing,Fem
1364,Nationaldemokratische Partei Deutschlands,Plur,Fem
1365,Mensa ČR,,Fem
1366,Československé státní aerolinie,Plur,Fem
1367,Česká strana pokroková,Sing,Fem
1368,Goddardův institut pro kosmický výzkum,Sing,Masc
1369,Bell & Howell,Sing,Masc
1370,KPMG,Sing,Masc
1371,CJ CheilJedang,,
1372,Jaguar Cars,Sing,Masc
1373,Mazars,Sing,Masc
1374,Hydrobiologický ústav Biologického centra Akademie věd České republiky,Sing,Masc
1375,Van Hool,,
1376,Electrolux,Sing,Masc
1377,Neodvislá socialistická strana dělnická,Sing,Fem
1378,Kadokawa Šoten,Sing,Fem
1379,Hannibal Records,Sing,Masc
1380,Ústřední rada Židů v Německu,Sing,Fem
1381,Autobianchi,Sing,Masc
1382,Komunistická strana Španělska,Sing,Fem
1383,Bruder,Sing,Masc
1384,Sony Music Latin,Plur,Masc
1385,XXXLutz,,Masc
1386,Sociálně demokratická fronta,Sing,Fem
1387,Demokratická strana Nauru,Sing,Fem
1388,Jednotná kandidátka – Rudo-zelení,Sing,Fem
1389,International Falcon Movement – Socialist Educational International,Sing,Masc
1390,Národní obec fašistická,Sing,Fem
1391,Asiana Airlines,Plur,Fem
1392,Cíl (firma),Sing,Masc
1393,Fieseler,Sing,Masc
1394,MirrorVision,Sing,Masc
1395,Hapag-Lloyd,Sing,Masc
1396,Binter Canarias,Sing,Masc
1397,Evropská lidová strana (politická skupina),Sing,Fem
1398,DKW,,
1399,Norma (obchodní řetězec),Sing,Fem
1400,H&M,,
1401,Basídž,,
1402,Tyrolean Airways,,
1403,Likud,Sing,Masc
1404,Handley Page,Sing,Masc
1405,Ligue communiste révolutionnaire,Plur,
1406,Legio angelica,Sing,Neut
1407,Fondation Cartier pour l'art contemporain,,
1408,Renovación Española,Sing,Masc
1409,Komunistická strana Slovenska (1948),Sing,Fem
1410,Fašistická strana republikánská,Sing,Fem
1411,Demokratická kandidátka Nazaretu,Sing,Fem
1412,United Kennel Clubs International,Sing,Masc
1413,Zoologická zahrada Olomouc,Sing,Fem
1414,Dům Matky Terezy (Hradec Králové),Sing,Masc
1415,Lucernafilm,Sing,Masc
1416,Industrieverband Fahrzeugbau,Sing,Masc
1417,Canadian National Railway,,
1418,"Sestry Ježíše, Dobrého pastýře",Plur,Fem
1419,MSA (firma),Sing,Fem
1420,Mazda,Sing,Fem
1421,Reduta Jazz Club,Sing,Fem
1422,Sananim,Sing,Fem
1423,EVA Air,Sing,Masc
1424,Motion Picture Association of America,,
1425,BIBSYS,Sing,Masc
1426,Parti républicain syndicaliste,Plur,
1427,UFA,Sing,Fem
1428,De Tomaso,,
1429,"František Komárek, první továrna královéhradeckého zelí kyselého ve Svobodných Dvorech u Hradce Králové",Sing,Masc
1430,Sinclair Oil Corporation,Sing,Masc
1431,Svaz přátel SSSR v Československu,Sing,Masc
1432,Společnost přátel Lužice,Sing,Fem
1433,Esperanto klubo Prostějov,Sing,Neut
1434,Hnutí DUHA,Sing,Neut
1435,Vláda Jozefa Siváka,Sing,Fem
1436,Divadélko Pod okapem,Sing,Neut
1437,Druhá vláda Rudolfa Berana,Sing,Fem
1438,Infiniti,Plur,Fem
1439,Asociace evropských novinářů,Sing,Fem
1440,Český hydrometeorologický ústav,Sing,Masc
1441,Hnutí za Velký Izrael,Sing,Neut
1442,British Sub-Aqua Club,Sing,Masc
1443,Fatah,Sing,Masc
1444,Pierce-Arrow,Sing,Masc
1445,Společnost za veselejší současnost,Sing,Fem
1446,Justicialistická strana,Sing,Fem
1447,Vox Amplification,Sing,Masc
1448,Česká lékařská společnost Jana Evangelisty Purkyně,Sing,Fem
1449,Šúeiša,Sing,Fem
1450,KALORIA,Sing,Fem
1451,Polská akademie věd,Sing,Fem
1452,Partyzánský pluk Ludvíka Svobody,Sing,Masc
1453,Amati (firma),Sing,Masc
1454,České aerolinie,Plur,Fem
1455,VIA Rail Canada,Sing,Fem
1456,NÁPOJA,Sing,Fem
1457,Aero Vodochody,Sing,Neut
1458,Humanic,,
1459,Tnu'a demokratit,Sing,Masc
1460,Labouristické fórum mládeže,Sing,Neut
1461,Arado,Sing,Neut
1462,TÜVASAŞ,Sing,Masc
1463,Německá nacionální strana,Sing,Fem
1464,Emco,,
1465,Temco Aircraft,,Masc
1466,Stronnictwo Narodowo-Demokratyczne,Sing,Neut
1467,Nacionálně socialistický motoristický sbor,Sing,Masc
1468,His Master's Voice,Sing,Masc
1469,Brouwerij 't IJ,Sing,Fem
1470,Umělecké studio (divadlo),Sing,Neut
1471,"Josef Navrátil, továrna na knoflíky a perleťové zboží",Sing,Masc
1472,Sudetoněmecká strana,Sing,Fem
1473,Ars rediviva,Sing,Masc
1474,Republic Aviation Company,,
1475,Plymouth (automobilka),Sing,Masc
1476,TVT Records,Sing,Masc
1477,Maďarská nezávislá iniciativa,Sing,Fem
1478,Maďarská socialistická dělnická strana,Sing,Fem
1479,Sukův komorní orchestr,Sing,Masc
1480,Compuware,Sing,Masc
1481,Novosibirský letecký závod V. P. Čkalova,Sing,Masc
1482,Ženijní skupinové velitelství,Sing,Neut
1483,V Náchod,Sing,Masc
1484,Universal Edition,,Neut
1485,Reichenberger Automobil Fabrik,Sing,Masc
1486,Condor Flugdienst,Sing,Masc
1487,NOHAB,Sing,Masc
1488,Automotive Industries,,
1489,601. skupina speciálních sil,,
1490,Vereinigte Flugtechnische Werke,Plur,
1491,Akademie věd a umění Bosny a Hercegoviny,Sing,Fem
1492,Kyoto Animation,,Neut
1493,Madeta,Sing,Fem
1494,Stihl,Sing,Masc
1495,Enterbrain,,Fem
1496,Nizozemský institut v Paříži,Sing,Masc
1497,Městská knihovna v Přerově,Sing,Fem
1498,20th Television,,Fem
1499,Warner Bros.,Plur,Masc
1500,Television Studios,Sing,Masc
1501,Slovenská ľudová strana,Sing,Fem
1502,Frakce nezávislá na Achdut ha-avoda,Sing,Fem
1503,Interflug,Sing,Masc
1504,Asia Motors,Plur,Masc
1505,Mezinárodní asociace pro rozvoj,Sing,Fem
1506,Národní demokratická strana (Egypt),Sing,Fem
1507,Socialistische Partij Anders,Sing,Masc
1508,THX,Sing,Masc
1509,Petrohradský sovět dělnických a vojenských delegátů,Sing,Masc
1510,Tigrajská lidově osvobozenecká fronta,Sing,Fem
1511,MTU Turbomeca Rolls-Royce,,
1512,Masarykova letecká liga,Sing,Fem
1513,Kamerunský národní kongres,Sing,Masc
1514,Mezinárodní federace hudebního průmyslu,Sing,Fem
1515,Česká unie sportu,Sing,Fem
1516,Melitta (společnost),Sing,Fem
1517,Zelena Partija Ukrajiny,Plur,"Fem,Neut"
1518,Moskevský vrtulníkový závod M. L. Mila,Sing,Masc
1519,Singapore Airlines,Plur,Fem
1520,Decathlon,Sing,Masc
1521,Hraniční oblast 31,Sing,Fem
1522,Radio Corporation of America,Sing,Neut
1523,Strana moravského venkova,Sing,Fem
1524,Sdružené židovské strany,Plur,Fem
1525,Májovák,Sing,Masc
1526,Lidová strana (Španělsko),Sing,Fem
1527,Skautská asociace Nového Zélandu,Sing,Fem
1528,Messerschmitt-Bölkow-Blohm,Sing,Masc
1529,Vesnické divadlo,Sing,Neut
1530,Český rozhlas Sever,Sing,Masc
1531,Oddíl kosmonautů Institutu lékařsko-biologických problémů,Sing,Masc
1532,Charita Česká Kamenice,Sing,Fem
1533,PETA,Sing,Fem
1534,Engl,Sing,Masc
1535,Rumpler Flugzeugwerke,Sing,Masc
1536,Slezské divadlo Opava,Sing,Neut
1537,Lëtzebuerger Sozialistesch Arbechterpartei,,
1538,Slovenský hydrometeorologický ústav,Sing,Masc
1539,Rada pro opevňování,Sing,Fem
1540,Diecéze nanterrská,Sing,Fem
1541,III. sbor (mobilizace 1938),Sing,Masc
1542,Spolek výtvarných umělců Vysočiny,Sing,Masc
1543,Ditch Witch,Sing,Masc
1544,Světová potápěčská konfederace,Sing,Fem
1545,Strana socialistů-revolucionářů,Sing,Fem
1546,Liberální strana (Srbsko),Sing,Fem
1547,Nasjonal Samling,Sing,Masc
1548,Německý fotbalový svaz pro Moravu a Slezsko,Sing,Masc
1549,Ogar,Sing,Masc
1550,UDBA,Sing,Fem
1551,Liberálnědemokratická strana Německa,Sing,Fem
1552,GUnaGU,Sing,Masc
1553,Německá strana (Slovensko),Sing,Fem
1554,Spolek Slováků v Polsku,Sing,Masc
1555,Kloknerův ústav,Sing,Masc
1556,Advent Records,Sing,Masc
1557,Sbor pověřenců 21. února 1945 – 11. dubna 1945,Sing,Masc
1558,British Overseas Airways Corporation,Plur,Fem
1559,Československá hokejová reprezentace,Sing,Fem
1560,Fronta národního osvobození (Řecko),Sing,Fem
1561,PKP Cargo International,Sing,Masc
1562,Farní sbor Českobratrské církve evangelické v Rumburku,Sing,Masc
1563,Ústav dějin Univerzity Karlovy a archiv Univerzity Karlovy,Sing,Masc
1564,Damen Group,Sing,Masc
1565,Všeobecní sionisté,Plur,Masc
1566,"Rudolf Stelšovský, výroba automobilů",Sing,Masc
1567,Džemijet,Sing,Masc
1568,Krispy Kreme,Sing,Masc
1569,Systembolaget,Sing,Masc
1570,Federace francouzského skautingu,Sing,Fem
1571,Focke-Achgelis,Sing,Masc
1572,Lidová monarchistická strana,Sing,Fem
1573,Air Algérie,Sing,Fem
1574,Šinuj,Sing,Masc
1575,Sardinská strana akce,Sing,Fem
1576,Kuomintang,Sing,Masc
1577,Starý psi,Plur,Masc
1578,Zelený kruh,Sing,Masc
1579,Agon Orchestra,,
1580,Dismanův rozhlasový dětský soubor,Sing,Masc
1581,Navistar International,,
1582,SIAD,Sing,Masc
1583,Africká rozvojová banka,Sing,Fem
1584,Vláda Karola Sidora,Sing,Fem
1585,Kappa (firma),Sing,Fem
1586,Hispano-Suiza,Sing,Neut
1587,Charita Teplice,Sing,Fem
1588,Slovenská advokátní komora,Sing,Fem
1589,Mezinárodní federace motocyklistů,Sing,Fem
1590,Diecézní charita Litoměřice,Sing,Fem
1591,Kopalnia Piasku Kuźnica Warężyńska,Sing,Neut
1592,Deathlike Silence Productions,,Neut
1593,Montas Hradec Králové,Sing,Masc
1594,Strana katolického lidu,Sing,Fem
1595,Farní sbor Českobratrské církve evangelické v Kralovicích,Sing,Masc
1596,Německá křesťansko sociální strana lidová,Sing,Fem
1597,Jindřich Žid a spol.,Sing,Masc
1598,Rasse- und Siedlungshauptamt,Sing,Fem
1599,Mikov,Sing,Masc
1600,Rassemblement du Peuple Français,Sing,Masc
1601,Daihatsu,,
1602,Vláda Jaroslava Krejčího,Sing,Fem
1603,Komunistická strana Spojených států amerických,Sing,Fem
1604,Japan Foundation,Sing,Masc
1605,Farní sbor Českobratrské církve evangelické v Chebu,Sing,Masc
1606,JR Hokkaidó,Sing,Masc
1607,Blau-Weiss,Sing,
1608,Sbor pověřenců 11. dubna 1945 – 18. září 1945,Sing,Masc
1609,Fairey Aviation Company,Sing,Masc
1610,Aegean Airlines,,
1611,Razor 1911,Sing,Masc
1612,United Press International,,
1613,Air Ivoire,Sing,Masc
1614,Armádní umělecký soubor Víta Nejedlého,Sing,Masc
1615,Sociálnodemokratická strana Slovenska,Sing,Fem
1616,Demokratická alternativa,Sing,Fem
1617,Gestapo,Sing,Neut
1618,Bridgewater Associates,Sing,Masc
1619,Scandinavian Airlines,,
1620,Šituf ve-pituach,Sing,Masc
1621,Hansa-Brandenburg,Sing,Fem
1622,Lázně Poděbrady,Plur,Fem
1623,Městská divadla pražská,Plur,Neut
1624,Finští křesťanští demokraté,Plur,Masc
1625,Aero Mongolia,Sing,Neut
1626,Liberální demokraté,Plur,Masc
1627,Achdut lema'an ha-šalom ve-ha-alija,,
1628,Music for Nations,Sing,Fem
1629,Molucká protestantská církev,Sing,Fem
1630,Opera Nazionale Dopolavoro,Sing,Fem
1631,Německá demokratická strana,Sing,Fem
1632,Phelon & Moore,Sing,Masc
1633,Společnost pro obnovu Lidic,Sing,Fem
1634,Česká Diakonie,Sing,Fem
1635,Československá letecká akciová společnost,Sing,Fem
1636,Ústřední církevní nakladatelství,Sing,Neut
1637,Setra,Sing,Fem
1638,Fosfa,Sing,Fem
1639,Farní sbor Českobratrské církve evangelické ve Frýdku-Místku,Sing,Masc
1640,Skotští zelení,Plur,Masc
1641,Ukrajinská autokefální pravoslavná církev,Sing,Fem
1642,New Line Cinema,,
1643,Organizace nezávislých Rumunů,Sing,Fem
1644,Laboratoř evoluční biologie ČSAV,Sing,Fem
1645,Svaz svobodných demokratů,Sing,Masc
1646,Rakouská lidová strana,Sing,Fem
1647,Vysočina (nakladatelství),Sing,Fem
1648,Nu Skin Enterprises,,
1649,William Hill,Sing,Masc
1650,Československé státní dráhy,Plur,Fem
1651,Československá plavba labská,Sing,Fem
1652,Jollibee,Sing,Neut
1653,Syrská arabská tisková agentura,Sing,Fem
1654,Bristol Siddeley,Sing,Masc
1655,Century Media Records,Plur,Fem
1656,MPLA,Sing,Masc
1657,Chakla'ut ve-pituach,Plur,"Fem,Neut"
1658,Western Digital,Sing,Masc
1659,Nomura Holdings,Sing,Fem
1660,Farní sbor Slezské církve evangelické augsburského vyznání v Karviné 2,Sing,Masc
1661,Motorwagenfabrik Excelsior,Sing,Masc
1662,Bilderberg,Sing,Masc
1663,Black Panther Party,Sing,Masc
1664,Sudetoněmecký sbor dobrovolníků,Sing,Masc
1665,Target,Sing,Masc
1666,Farní sbor Českobratrské církve evangelické v Nejdku,Sing,Masc
1667,Koch Industries,Plur,Masc
1668,Mikrotechna,Plur,Neut
1669,Slovenská národná strana,Sing,Fem
1670,Kuzmányho kruh evanjelických akademikov,Sing,Masc
1671,Dunkin' Donuts,Sing,Masc
1672,Air Vítkovice,Sing,Masc
1673,Mezinárodní sportovní arbitráž,Sing,Fem
1674,Cicli Sannino,Plur,Masc
1675,Nezávislá jednota československých legionářů,Sing,Fem
1676,Neodvislá strana komunistická v ČSR,Sing,Fem
1677,Fólkaflokkurin,Sing,Masc
1678,Contax,Sing,Masc
1679,Auto-Ordnance Company,Sing,Neut
1680,TVR,Sing,Masc
1681,Mezinárodní selská unie,Sing,Fem
1682,Memorial,Sing,Masc
1683,Asijská olympijská rada,Sing,Fem
1684,Arby's,,
1685,Tichá pomoc,Sing,Fem
1686,Skupina Světové banky,Sing,Fem
1687,Severoatlantická aliance,Sing,Fem
1688,World Championship Wrestling,,Masc
1689,Eesti Rahvusringhääling,Plur,Fem
1690,Praga,Sing,Fem
1691,Indies Records,Plur,Masc
1692,Dolby Laboratories,Plur,Fem
1693,Český rozhlas Vltava,Sing,Masc
1694,Esta,Sing,Fem
1695,Vlčnovjan,Sing,Masc
1696,Karibské společenství,Sing,Neut
1697,Kidma ve-avoda,Sing,Neut
1698,25. granátnická divize SS „Hunyadi“ (1. maďarská),Sing,Fem
1699,"Národně liberální strana (Spojené království, 1931)",Sing,Fem
1700,Union démocratique du travail,Sing,Masc
1701,Česká marketingová společnost,Sing,Fem
1702,Basilejský výbor pro bankovní dohled,Sing,Masc
1703,Jihoasijské sdružení pro regionální spolupráci,Sing,Neut
1704,Mezinárodní konference katolických skautů,Sing,Fem
1705,Česká unie židovské mládeže,Sing,Fem
1706,Ženská tenisová asociace,Sing,Fem
1707,Planned Parenthood,Sing,Masc
1708,Farní sbor Slezské církve evangelické augsburského vyznání v Gutech,Sing,Masc
1709,Goethe-Institut,,Masc
1710,Illegal Records,,
1711,Vlastenecké sdružení čínských katolíků,Sing,Neut
1712,Kearney (firma),Sing,Masc
1713,Novell,Sing,Masc
1714,Verlag Dashöfer,Sing,Masc
1715,Český rozhlas Vysočina,Sing,Masc
1716,Krátký film Praha,Sing,Masc
1717,Brněnský rozhlasový orchestr,Sing,Masc
1718,Sopwith Aviation Company,,
1719,Fabryka Samochodów Osobowych,Sing,Fem
1720,Národní fronta (Belgie),Sing,Fem
1721,Les Arts Florissants,,
1722,Icelandair,Sing,Masc
1723,Rudolf Kämpf,Sing,Masc
1724,Miflaga po'alim ha-Šomer ha-ca'ir,Sing,Fem
1725,Evangelická luterská církev v Americe,Sing,Fem
1726,Interier Praha,,
1727,Hlas Ruska,Sing,Masc
1728,Zündapp,Sing,Masc
1729,Tegula,Sing,Fem
1730,Hamer Guitars,Sing,Masc
1731,Národní kulturní komise,Sing,Fem
1732,Charita Ústí nad Labem,Sing,Fem
1733,Revoluční ozbrojené síly Kolumbie,Plur,Masc
1734,Saudia,Sing,Masc
1735,Elf Aquitaine,Sing,Masc
1736,Farní sbor Českobratrské církve evangelické v Orlové,Sing,Masc
1737,In-N-Out Burger,,
1738,Samyang,Sing,Masc
1739,Československý rozhlas,Sing,Masc
1740,Air Europa,Sing,Masc
1741,Československá námořní plavba,Sing,Fem
1742,Evropský literární klub,Sing,Masc
1743,Square Enix,,
1744,Unie pro francouzskou demokracii,Sing,Fem
1745,Munhwa Broadcasting Corporation,Sing,Fem
1746,Klub sběratelů autogramů,Sing,Masc
1747,Evropská komise,Sing,Fem
1748,Svaz výborů matek ruských vojáků,Sing,Masc
1749,Colnago,Sing,Neut
1750,Brawa,Sing,Fem
1751,Rainbow Arts,Sing,Masc
1752,Radiodiffusion-Television Gabonaise,Sing,Masc
1753,Starokatolická farnost Děčín-Podmokly,Sing,Fem
1754,Vojenský technický ústav elektroniky,Sing,Masc
1755,Ha-Po'el ha-Mizrachi,Sing,Masc
1756,Barkas,Sing,Masc
1757,Teilhol,Sing,Masc
1758,Po'alej Cijon,Sing,Masc
1759,Mondelēz International,,
1760,TAROM,Sing,Masc
1761,Polská lidová strana Levice,Sing,Fem
1762,Ford Mercury,Sing,Masc
1763,Nadace Charty 77,Sing,Fem
1764,Živnostensko-občanská záložna Slezské Předměstí,Sing,Neut
1765,Socialistická lidová strana,Sing,Fem
1766,Divadlo 5. května,Sing,Neut
1767,Mezinárodní zápasnická federace,Sing,Fem
1768,DR (mediální společnost),Sing,Masc
1769,Fermilab,Sing,Masc
1770,Moravská strana pokroková,Sing,Fem
1771,Slovenská Grafia,Sing,Fem
1772,Skotští liberální demokraté,Plur,Masc
1773,Česká archivní společnost,Sing,Fem
1774,Nigerská pokroková strana – Africké demokratické shromáždění,Sing,Fem
1775,Ha-Si'a ha-druzit ha-jisra'elit,Sing,Masc
1776,Ministerstvo práce Spojených států amerických,Sing,Neut
1777,Génération écologie,Sing,Fem
1778,INTERGRAM,Sing,Fem
1779,Institut Alberta Schweitzera,Sing,Masc
1780,Radikální liberální strana,Sing,Fem
1781,Lotus,Sing,Masc
1782,Zbrojovka Brno,Sing,Fem
1783,ELVO,Sing,Neut
1784,Heimatschutz Slowakei,Sing,Masc
1785,GE Aviation,,
1786,Švýcarská strana zelených,Sing,Fem
1787,Communauté urbaine,Sing,
1788,Polská sociálně demokratická strana v Československu,Sing,Fem
1789,Eurofighter GmbH,Sing,Masc
1790,Národní souručenství,Sing,Neut
1791,Agence Rol,Sing,Fem
1792,"„VELTON“, textilní podniky Kubeš a Douda v Hradci Králové",,
1793,Jindřich Wimmer & spol.,Sing,Masc
1794,Československá rolnická jednota,Sing,Fem
1795,Pernod Ricard,Sing,Masc
1796,Rafi,,
1797,Iraqi Airways,Plur,Fem
1798,"Strana práce (Slovensko, 1946)",Sing,Fem
1799,Decca Records,,
1800,Italská skautská federace,Sing,Fem
1801,"Gaia, Inc.",Sing,Fem
1802,Asociace umělců medailérů,Sing,Fem
1803,All Nippon Airways,,
1804,Fairchild Aircraft,,
1805,Pratt & Whitney,Sing,Masc
1806,Evropská lidová strana,Sing,Fem
1807,Mercedes-AMG,Sing,Masc
1808,Wafd,Sing,Masc
1809,Kamerunská unie,Sing,Fem
1810,Tokina,Sing,Fem
1811,Abbott (automobilka),Sing,Masc
1812,Panton,Sing,Masc
1813,Skyline Studios,Sing,Masc
1814,Protialkoholní oddělení Horní Holčovice,Sing,Neut
1815,Československá živnostensko-obchodnická strana středostavovská,Sing,
1816,Alma littera,Sing,Fem
1817,Rostvertol,Sing,Masc
1818,Sudetoněmecká nadace,Sing,Fem
1819,Opavský živnostenský spolek,Sing,Masc
1820,Národní olympijský a sportovní výbor Burkiny Faso,Sing,Masc
1821,Vodní záchranná služba ČČK,Sing,Fem
1822,Nuselská mlékárna,Sing,Fem
1823,Lao Airlines,Plur,Fem
1824,17. divize tankových granátníků SS „Götz von Berlichingen“,Sing,Fem
1825,Sklářská muzika,Sing,Fem
1826,Spanair,Sing,Masc
1827,Hayastani hanrayin rradio,Sing,Masc
1828,Symfonický orchestr hlavního města Prahy FOK,,
1829,Jihostroj,Sing,Fem
1830,Gloster Aircraft Company,,Masc
1831,Nauru Airlines,Sing,Fem
1832,Engelbert Strauss,Sing,Masc
1833,Socialistické sjednocení,Sing,Neut
1834,Waltrovka,Sing,Fem
1835,Katolická biskupská konference Spojených států amerických,Sing,Fem
1836,United Tasmania Group,,Fem
1837,ČEBUS,Sing,Masc
1838,Tatran (vydavatelství),Sing,Masc
1839,Avro Canada,Sing,Neut
1840,Banka pro mezinárodní vypořádání,Sing,Fem
1841,Mesa Boogie,Sing,Fem
1842,Goethe-Institut Česko,,Masc
1843,Bioveta,Sing,Fem
1844,Orient Watch,Sing,Masc
1845,Pražákovo kvarteto,Sing,Neut
1846,Spolužitie,Sing,Fem
1847,Velšská národní opera,Sing,Fem
1848,FromSoftware,Sing,Masc
1849,GRAITEC,Sing,Masc
1850,Aikikai Honbu,Sing,Masc
1851,Dódžó,,
1852,NPO Lavočkina,Sing,Neut
1853,Air France,,
1854,Samfoto,Sing,Neut
1855,Demokratická strana Albánie,Sing,Fem
1856,Gachal,Sing,Masc
1857,Katáib,Sing,Masc
1858,Mezinárodní banka pro obnovu a rozvoj,Sing,Fem
1859,Mezinárodní mineralogická asociace,Sing,Fem
1860,Edimax,Sing,Masc
1861,Danone,Sing,
1862,Edelman,Sing,Masc
1863,Ústav informatiky Akademie věd České republiky,Sing,Masc
1864,Folklórní soubor Úsměv,Sing,Masc
1865,Ferrari,,
1866,LKAB,,
1867,Rounder Records,Plur,Masc
1868,Český svaz karate,Sing,Masc
1869,SEPECAT,Sing,Masc
1870,Diakonie Českobratrské církve evangelické,Sing,Fem
1871,Socialistická strana (Nizozemsko),Sing,Fem
1872,Eparchie olomoucko-brněnská,Sing,Fem
1873,Cato Institute,Sing,
1874,Air Canada,Sing,Masc
1875,Zemská křesťansko-socialistická strana,Sing,Fem
1876,Ženijní skupinové velitelství VI Trutnov,Sing,Neut
1877,Motor Sič,Sing,Masc
1878,Národní hnutí pracující mládeže,Sing,Neut
1879,Filharmonie Bohuslava Martinů,Sing,Fem
1880,Svoboda motor,Sing,Masc
1881,Liberální lidová strana,Sing,Fem
1882,Dolce & Gabbana,Sing,Masc
1883,Polární výzkumná stanice mys Baranov,Sing,Fem
1884,Moraša,Sing,Fem
1885,Volkssport,Sing,Masc
1886,VONAPO 20,Sing,Neut
1887,Domowina (nakladatelství),Sing,Fem
1888,Spolek Adalberta Stiftera,Sing,Masc
1889,Spojené koželužské závody A. & J. Nejedlý v Kuklenách,Plur,Masc
1890,Národní vlastenecká strana,Sing,Fem
1891,Madshus,Sing,Masc
1892,Policie (Polsko),Sing,Fem
1893,Mezinárodní archivní rada,Sing,Fem
1894,Atassut,Sing,Masc
1895,Církev v nouzi,Sing,Fem
1896,Bodum,Sing,Masc
1897,Walgreens,Sing,Masc
1898,Ultimate Play The Game,,
1899,Parti socialiste (Belgie),Plur,
1900,"Nadání Josefa, Marie a Zdenky Hlávkových",Sing,Neut
1901,Rolls-Royce Motors,Sing,Masc
1902,Ge'ulat Jisra'el,,
1903,Polská lidová strana (Československo),Sing,Fem
1904,Česká numismatická společnost,Sing,Fem
1905,Fotbalová asociace České republiky,Sing,Fem
1906,Novavax,Sing,Masc
1907,Bezpečnostní letectvo,Sing,Neut
1908,Křesťanskodemokratická lidová strana (Maďarsko),Sing,Fem
1909,Reichssicherheitshauptamt,Sing,Masc
1910,Rexair LLC,Sing,Masc
1911,Walmart,Sing,Masc
1912,Československý státní soubor písní a tanců,Sing,Masc
1913,Rozhněvaní mladí muži,Plur,Masc
1914,Air Bleu,Sing,Masc
1915,Fabryka Samochodów Ciężarowych,Sing,Fem
1916,Nadace Konrada Adenauera,Sing,Fem
1917,Židovská hospodářská strana,Sing,Fem
1918,United States Census Bureau,,
1919,Clerget,Sing,
1920,Nongshim,Plur,
1921,Váh (folklorní soubor),Sing,Masc
1922,Konfederace afrického fotbalu,Sing,Fem
1923,Všeruská státní televizní a rozhlasová společnost,Sing,Fem
1924,Wiener Werkstätte,Sing,Masc
1925,Arménská tajná armáda pro osvobození Arménie,Sing,Fem
1926,Wikana (firma),Sing,Fem
1927,Arcidiecéze bratislavsko-trnavská,,
1928,Internační tábor Terezín,Sing,Masc
1929,Mezinárodní federace korespondenčního šachu,Sing,Fem
1930,Císařsko-královské státní dráhy,Plur,Fem
1931,Umění ve veřejném prostoru (agentura),Sing,Neut
1932,American National Standards Institute,,
1933,Brněnská Kemka,Sing,Fem
1934,Mezinárodní hokejová federace,Sing,Fem
1935,ABB,,Fem
1936,Četnické letecké hlídky,Plur,Fem
1937,Československá akademie věd,Sing,Fem
1938,Polská dělnická strana,Sing,Fem
1939,11. protiletadlový raketový oddíl Točná,,
1940,Československá pošta,Sing,Fem
1941,DéFI,,
1942,Český svaz hádankářů a křížovkářů,Sing,Masc
1943,Farní sbor Českobratrské církve evangelické v Hořovicích,Sing,Masc
1944,Asylum Records,Plur,Masc
1945,Husa Transportation Railway Service,Sing,Fem
1946,Britská národní strana,Sing,Fem
1947,Korejská strana práce,Sing,Fem
1948,Musavat,,
1949,Kadokawa Future Publishing,Sing,Fem
1950,Norská pobřežní správa,Sing,Fem
1951,Svaz mládeže Karpat,Sing,Masc
1952,Pan American World Airways,Sing,Masc
1953,ZyXEL,Sing,Masc
1954,Ministerstvo zemědělství (Prozatímní státní zřízení),Sing,Neut
