,entity,number,gender
1259,Конґрес українців Канади,Sing,Masc
1260,Агентство з питань обслуговування систем інформації та зв'язку НАТО,Sing,Neut
1261,Фонд Гайнріха Белля,Sing,Masc
1262,Національна ліга головоломок,Sing,Fem
1263,Млада Босна,Sing,Fem
1264,Міжнародна соціологічна асоціація,Sing,Fem
1265,Місто — наше,Sing,Neut
1266,РЕНАМО,,
1267,Господарський суд Вінницької області,Sing,Masc
1268,Американське товариство пластичних хірургів,Sing,Neut
1269,Футбольний союз Югославії,Sing,Masc
1270,International Trauma Life Support,,
1271,Товариство друзів Лужиці,Sing,Neut
1272,Федерації євро-азійських фондових бірж,Sing,Fem
1273,Національне агентство України з питань державної служби,Sing,Neut
1274,Міжнародна федерація гімнастики,Sing,Fem
1275,Народні збори Сербії,Plur,Masc
1276,Державна служба зайнятості,Sing,Fem
1277,Агентство модернізації,Sing,Neut
1278,Mahatch Fighting Championship,,
1279,Лікарняна каса «Меухедет»,Sing,Fem
1280,Рада міністрів Автономної Республіки Крим,Sing,Fem
1281,Державна прикордонна охорона Латвії,Sing,Fem
1282,Олімпійський комітет Чорногорії,Sing,Masc
1283,Державна служба України з надзвичайних ситуацій,Sing,Fem
1284,Польська молодіжна асоціація есперанто,Sing,Neut
1285,Поліція Нової Зеландії,Sing,Fem
1286,Українська партія соціалістів-революціонерів,Sing,Fem
1287,Антидефамаційна ліга,Sing,Fem
1288,Український Легіон (організація),Sing,Masc
1289,Рада національної безпеки США,Sing,Fem
1290,CERT-UA,,
1291,Поліція державної безпеки,Sing,Fem
1292,Міністерство безпеки Російської Федерації,Sing,Neut
1293,Міністерство закордонних справ Латвії,Sing,Neut
1294,Світова антикомуністична ліга,Sing,Fem
1295,Жінки в чорному,Sing,Neut
1296,Союз письменників Естонії,Sing,Masc
1297,Польща 2050,Plur,Neut
1298,Адміністрація президента Росії,Sing,Fem
1299,Public Herald,,
1300,Європейська ліберальна молодь,Sing,Fem
1301,Комісія з регулювання азартних ігор та лотерей України,Sing,Fem
1302,Inserm,,
1303,Всесвітня федерація демократичної молоді,Sing,Fem
1304,NEAT,,
1305,Палата представників Австралії,Sing,Fem
1306,Європейський центр з прав циган,Sing,Masc
1307,Державна дума Російської Федерації,Sing,Fem
1308,Асамблея Республіки (Португалія),Sing,Fem
1309,Партія конституційних реформ,Sing,Fem
1310,Міністерство національної безпеки США,Sing,Neut
1311,Федерація футболу Центральної і Південної Азії,Sing,Fem
1312,Японський інститут есперанто,Sing,Neut
1313,Уповноважений Президента України з питань реабілітації учасників бойових дій,Sing,Masc
1314,БелаПАН,Sing,Masc
1315,Державний митний комітет України,Sing,Masc
1316,Fnatic,,
1317,СРНА,Sing,Fem
1318,Українська прем'єр-ліга (футбол),Sing,Masc
1319,Союз кінокритиків Бельгії,Sing,Masc
1320,Всеукраїнський автомобільний клуб журналістів,Sing,Masc
1321,Республіканський шуцбунд,Sing,Masc
1322,Легіслатура штату Аризона,Sing,Fem
1323,Генеральна Асамблея ООН,Sing,Fem
1324,Асоціація товариств української мови,Sing,Fem
1325,Італійська Есперантистська Молодь,Sing,Fem
1326,Національні збори Польщі,Plur,Masc
1327,"Міністерство з питань демографії, сім'ї, молоді та соціальної політики Хорватії",Sing,Neut
1328,Національна академія наук Білорусі,Sing,Fem
1329,Угорська Асоціація Електрографічного Мистецтва,Sing,Fem
1330,Польське фармакологічне товариство,Sing,Neut
1331,Рух жінок Індонезії,Sing,Masc
1332,Нова Україна (організація),Sing,Fem
1333,Київська митрополія (988—1240),Sing,Fem
1334,Королівське товариство Единбурга,Sing,Neut
1335,Світовий єврейський конгрес,Sing,Masc
1336,Фінсько-радянське товариство миру та дружби (1940),Sing,Neut
1337,Інститут Йозефа Стефана,Sing,Fem
1338,ДКБ Сухого,Sing,Masc
1339,Національний конгрес Бразилії,Sing,Masc
1340,Київська міська рада,Sing,Fem
1341,Господарський суд Луганської області,Sing,Masc
1342,Норвезька рада у справах біженців,Sing,Fem
1343,Користувачка:INNA DMITRICHENKO/Чернетка/Інститут охорони здоров’я дітей та підлітків НАМН України,Sing,Fem
1344,Об'єднання «Самопоміч»,Sing,Neut
1345,Chatham House,,
1346,Рій (товариство),Sing,Masc
1347,Українська бібліотечна асоціація,Sing,Fem
1348,Рух Лапуа,Plur,Fem
1349,Європейський центр з протидії гібридним загрозам,Plur,Masc
1350,Академія наук Японії,Sing,Fem
1351,Орден Східної зірки,Sing,Fem
1352,Американська колегія хірургів,Sing,Fem
1353,Парламент Вануату,Sing,Masc
1354,Сачхерська школа гірської підготовки,Sing,Fem
1355,Спілка українських підприємців,Sing,Fem
1356,Creative Commons,,
1357,Всеукраїнське політичне об'єднання «Жінки за майбутнє»,Sing,Neut
1358,Національна асамблея Пакистану,Sing,Fem
1359,Інститут інженерів з електротехніки та електроніки,Sing,Masc
1360,Федеральний конституційний суд Німеччини,Sing,Masc
1361,Національний Альянс,Sing,Masc
1362,Білоруська асоціація «Конкурс»,Sing,Fem
1363,Комітет державної безпеки СРСР,Sing,Masc
1364,Білоруський державний архів-музей літератури і мистецтва,Plur,Masc
1365,Американський інститут кіномистецтва,Sing,Masc
1366,Слідчий комітет Російської Федерації,Sing,Masc
1367,Рада Безпеки ООН,Sing,Fem
1368,Дунайська комісія,Sing,Fem
1369,Королівський інститут британських архітекторів,Sing,Masc
1370,Конкурс «Опералія»,Sing,Fem
1371,Українська Соціалістична Партія (1950),Sing,Fem
1372,Місія ООН у Сомалі II,Sing,Neut
1373,Федеральний департамент юстиції та поліції Швейцарії,Sing,Masc
1374,Аргентинський монетний двір,Sing,Masc
1375,Програма глобального вулканізму,Sing,Fem
1376,Всесвітня туристична організація,Sing,Fem
1377,Всеукраїнське жіноче товариство імені Олени Теліги,Sing,Neut
1378,Фонд Гейдара Алієва,Sing,Masc
1379,Священицьке братство святого Пія Х,Sing,Neut
1380,Рада Європи,Sing,Fem
1381,Асоціація художників революційної Росії,Sing,Fem
1382,Українське біблійне товариство,Sing,Neut
1383,Олімпійський комітет Чехії,Sing,Masc
1384,Професійна шахова асоціація,Sing,Fem
1385,Basque Culinary Center,,
1386,Cihan Haber Ajansı,,
1387,Конституційна Асамблея Італії,Sing,Fem
1388,Петроградська рада робітничих і солдатських депутатів,Sing,Fem
1389,Міжсоюзницька конфедерація офіцерів запасу,Sing,Fem
1390,Житомирська установа виконання покарань (№ 8),Sing,Fem
1391,Міжнародне бюро часу,Sing,Neut
1392,Міністерство житлово-комунального господарства Республіки Білорусь,Sing,Neut
1393,Міністерство національної освіти Польщі,Sing,Neut
1394,Черіті тюнер,Sing,Masc
1395,Товариство Маттачіне,Sing,Neut
1396,Львівська обласна рада,Sing,Fem
1397,Всесвітнє антидопінгове агентство,Sing,Neut
1398,Палата громад (Канада),Sing,Masc
1399,Американська асоціація спостерігачів змінних зір,Sing,Masc
1400,Російський культурний центр у Львові,Sing,Masc
1401,Україно-бразильська центральна репрезентація,Sing,Fem
1402,Поліція Росії,Sing,Fem
1403,Рада Білоруської Народної Республіки,Sing,Fem
1404,Міжнародний інститут океану,Sing,Masc
1405,ABC News (США),,
1406,Let's Encrypt,,
1407,Фонд феміністської більшості,Sing,Masc
1408,Ліга Націй,Sing,Fem
1409,Верховна Рада Української РСР,Sing,Fem
1410,Ізраїльська академія природничих і гуманітарних наук,Sing,Fem
1411,Квартет національного діалогу Тунісу,Sing,Masc
1412,Альянс за європейську інтеграцію,Sing,Masc
1413,Академія наук СРСР,Sing,Fem
1414,Єврімаж,Sing,Masc
1415,Європейський комітет зі стандартизації,Sing,Masc
1416,Анонімні гравці,Plur,Masc
1417,Європейська конфедерація боксу,Sing,Fem
1418,Комісія з контролю за казино Нью-Джерсі,Sing,
1419,Міністерство оборони Республіки Білорусь,Sing,Neut
1420,Товариство української мови імені Тараса Шевченка,Sing,Neut
1421,Парламент Японії,Sing,Masc
1422,Міністерство у справах ветеранів США,Sing,Neut
1423,Австрійська академія наук,Sing,Fem
1424,MEMRI,Sing,Neut
1425,Товариство оптики і фотоніки,Sing,Neut
1426,Господарський суд Харківської області,Sing,Masc
1427,Міжнародний вегетаріанський союз,Sing,Masc
1428,Державна варта,Sing,Fem
1429,Прокуратура України,Sing,Fem
1430,Союз українських військових інвалідів,Sing,Masc
1431,Народна палата НДР,Sing,Fem
1432,Національний статистичний комітет Республіки Білорусь,Sing,Masc
1433,Управління поліції охорони з фізичної безпеки,Sing,Neut
1434,Всеросійська федерація легкої атлетики,Sing,Fem
1435,Американська академія мистецтв та літератури,Sing,Fem
1436,Міністерство праці та соціальної політики України,Sing,Neut
1437,Конституційний суд Грузії,Sing,Masc
1438,Агентство безпеки і розвідки,Sing,Neut
1439,Міліція України,Sing,Fem
1440,Олімпійський комітет Естонії,Sing,Masc
1441,Польське урологічне товариство,Sing,Neut
1442,Музично-драматичне товариство «Боян»,Sing,Neut
1443,Міжнародна федерація історичних транспортних засобів,Sing,Fem
1444,Єдина Росія,Sing,Fem
1445,Міністерство оборони Боснії і Герцеговини,Sing,Neut
1446,Єврейський національний фонд,Sing,Masc
1447,Міжнародна жіноча сіоністська організація,Sing,Fem
1448,Союз союзів,Sing,Masc
1449,IUPAC,,
1450,Міністерство вугільної промисловості України,Sing,Neut
1451,Міністерство культури Швеції,Sing,Neut
1452,Бюро метеорології (Австралія),Sing,Neut
1453,Центральна Тибетська Адміністрація,Sing,Fem
1454,Всеукраїнський фонд відтворення видатних пам'яток історико-архітектурної спадщини імені О. Гончара,Sing,Masc
1455,Єдина родина (благодійний фонд),Sing,Fem
1456,Державне бюро розслідувань,Sing,Neut
1457,Легіслатура штату Міссісіпі,Sing,Masc
1458,Банк Фінляндії,Sing,Masc
1459,Агентство національної безпеки,Sing,Neut
1460,Конституційно-монархічна партія,Sing,Fem
1461,Політична партія «Громадянин»,Sing,Fem
1462,Картель Phoebus,Sing,Masc
1463,Об'єднаний інститут ядерних досліджень,Sing,Masc
1464,Національно-визвольний фронт Греції,Sing,Masc
1465,Союз українців Підляшшя,Sing,Masc
1466,Домовіна (організація),Plur,Neut
1467,Українська млинологічна асоціація,Sing,Fem
1468,Рада з державної підтримки кінематографії,Sing,Fem
1469,Фентянська кліка,Sing,Fem
1470,Міністерство закордонних справ України,Sing,Neut
1471,Одеське юридичне товариство,Sing,Neut
1472,Тернопільська обласна державна адміністрація,Sing,Fem
1473,Королівське товариство Святого Георгія,Sing,Neut
1474,Прокуратура Російської Федерації,Sing,Fem
1475,Харківпроект,Sing,Masc
1476,Господарський суд Волинської області,Sing,Masc
1477,Національний координаційний центр кібербезпеки,Sing,Masc
1478,Міністерство доходів і зборів України,Sing,Neut
1479,Карпато-русский освободительный комитет,Sing,Masc
1480,Мексиканська академія мови,Sing,Fem
1481,NBC News,,
1482,Інтерпол,Sing,Masc
1483,AEGEE,,
1484,Інститут успішного міста,Sing,Masc
1485,Асоціація агенцій регіонального розвитку України,Sing,Fem
1486,Європейська агенція з реконструкції,Sing,Fem
1487,Гаазька конференція з міжнародного приватного права,Sing,Fem
1488,Українське фотографічне товариство,Sing,Neut
1489,Орган регулювання Гібралтару,Sing,Masc
1490,Європейська федерація гандболу,Sing,Fem
1491,Мексиканська асоціація виробників фонограм і відеограм,Sing,Fem
1492,Війна (арт-група),Sing,Fem
1493,Державний комітет з надзвичайного стану,Sing,Masc
1494,DiEM25,,
1495,Латвійська академія наук,Sing,Fem
1496,Данський інститут кінематографії,Sing,Masc
1497,Господарський суд Львівської області,Sing,Masc
1498,Федерація сквошу України,Sing,Fem
1499,RIPE NCC,,
1500,Міжнародний офіс Нансена,Sing,Fem
1501,Міжнародна асоціація юристів,Sing,Fem
1502,Український інститут національної пам'яті,Sing,Masc
1503,British Computer Society,,
1504,Зона вільної торгівлі СНД,Sing,Fem
1505,Патет Лао,Sing,Masc
1506,Поліція штату Іллінойс,Sing,Fem
1507,Міжнародний торговий центр,Sing,Masc
1508,Jeunesse Global,,
1509,Генеральний штаб Збройних сил України,Sing,Masc
1510,Конституційний суд Болгарії,Sing,Masc
1511,International Baccalaureate,,
1512,Чернігівська обласна державна адміністрація,Sing,Fem
1513,HALO Trust,,
1514,КОНМЕБОЛ,Sing,Masc
1515,Міжнародне агентство з дослідження раку,Sing,Neut
1516,Міністерство сільського господарства та розвитку села (Польща),Sing,Neut
1517,Лікарі світу за запобігання ядерної війни,Plur,Masc
1518,Академія наук Молдови,Sing,Fem
1519,CrossRef,,
1520,Міжнародний трибунал щодо Руанди,Sing,Masc
1521,Українська нафтогазова академія,Sing,Fem
1522,Союз Спартака,Sing,Masc
1523,Амана (Ізраїль),Sing,Fem
1524,Асоційоване тріо,Sing,Neut
1525,Рада Міністрів Української Держави,Sing,Fem
1526,«Меморіал» імені Василя Стуса,Sing,Masc
1527,Українська асоціація постачальників торговельних мереж,Sing,Fem
1528,Міс Ґранд Інтернешнл,Sing,Masc
1529,Французьке географічне товариство,Sing,Neut
1530,Beach Soccer Worldwide,,
1531,Європейська агенція інтелектуальної власності,Sing,Fem
1532,Всеукраїнський єврейський конгрес,Sing,Masc
1533,Гельмгольц-центр Дрезден-Россендорф,,
1534,Історичний архів (Струмиця),Plur,Masc
1535,Служба державної безпеки,Sing,Fem
1536,Міллі Меджліс Азербайджану,Sing,Masc
1537,Internacia Ligo de Esperantistaj Instruistoj,,
1538,Australian Broadcasting Corporation,,
1539,Світова легка атлетика,Sing,Fem
1540,Народна поліція,Sing,Fem
1541,Міжнародна конфедерація генеалогії та геральдики,Sing,Fem
1542,Cato Institute,,
1543,Чорногорська академія наук і мистецтв,Sing,Fem
1544,Геттінгенська академія наук,Sing,Fem
1545,Антикорупційний штаб,Sing,Masc
1546,Конституційний суд Албанії,Sing,Masc
1547,Служба інформації та безпеки Республіки Молдова,Sing,Fem
1548,Міністерство підприємництва та ремесел Хорватії,Sing,Neut
1549,Міжнародний союз ковзанярів,Sing,Masc
1550,Інститут механізації тваринництва НААН України,Sing,Masc
1551,Волинська обласна державна адміністрація,Sing,Fem
1552,Парламент Румунії,Sing,Masc
1553,Південно-російський робітничий союз,Sing,Masc
1554,Ліберальний інтернаціонал,Sing,Masc
1555,КОРД,Sing,Masc
1556,Інститути досягнення потенціалу людини,Sing,Neut
1557,Федеральне міністерство внутрішніх справ Австрії,Sing,Neut
1558,Міністерство культури Нової Зеландії,Sing,Neut
1559,Конституційна Рада Казахстану,Sing,Fem
1560,Центр міжнародного приватного підприємництва,Sing,Masc
1561,Євростат,Sing,Masc
1562,Бюро журналістських розслідувань (Лондон),Sing,Neut
1563,Бюро економічної безпеки України,Sing,Neut
1564,Національна організація сліпих Іспанії,Sing,Fem
1565,Моссад,Sing,Masc
1566,Палата депутатів Берліну,Sing,Fem
1567,Асамблея європейських регіонів,Sing,Fem
1568,Польсько-українська господарча палата,Sing,Fem
1569,Міжнародне товариство історії планування,Sing,Neut
1570,Американська асоціація сприяння розвитку науки,Sing,Fem
1571,Національний антарктичний науковий центр,Sing,Masc
1572,Сенат Румунії,Sing,Masc
1573,Ліберально-демократична партія Росії,Sing,Fem
1574,Місія Організації Об'єднаних Націй з проведення референдуму в Західній Сахарі,Sing,Fem
1575,DOK-ING,,
1576,Міністерство з податків та зборів Республіки Білорусь,Sing,Neut
1577,Міністерство культури та національної спадщини Польщі,Sing,Neut
1578,Господарський суд Закарпатської області,Sing,Masc
1579,Європейський парламент,Sing,Masc
1580,Імператорське православне палестинське товариство,Sing,Neut
1581,Українська асоціація професійних фотографів,Sing,Fem
1582,Асоціація символьної логіки,Sing,Fem
1583,Адміралтейств-колегія (Росія),Sing,Fem
1584,Спілка болгарських письменників,Sing,Fem
1585,Норильський нікель,Sing,Masc
1586,Об'єднане державне політичне управління,Sing,Neut
1587,Національна Асамблея Венесуели,Plur,
1588,Хорватська академія наук і мистецтв,Sing,Fem
1589,Польське кардіологічне товариство,Sing,Neut
1590,Музичне товариство імені Миколи Леонтовича,Sing,Neut
1591,Львівська обласна державна адміністрація,Sing,Fem
1592,Лабораторія реактивного руху,Sing,Fem
1593,Спілка адвокатів України,Sing,Fem
1594,Мала академія літератури і журналістики,Sing,Fem
1595,Історичний архів Йокогами,Plur,Masc
1596,Роскомнадзор,Sing,Masc
1597,Шведська королівська академія наук,Sing,Fem
1598,ECOSY,,
1599,Тунменхой,Sing,Masc
1600,Спілка композиторів СРСР,Sing,Fem
1601,Ігрова комісія штату Міссурі,Sing,Fem
1602,Український культурний центр,Sing,Masc
1603,Міжнародна жіноча медична асоціація,Sing,Fem
1604,Чилійська Есперанто-Асоціація,Sing,Fem
1605,Комісія з азартних ігор Великої Британії,Sing,Fem
1606,Згуртування білоруської шляхти,Sing,Neut
1607,Nevada Gaming Commission,,
1608,Конституційний Суд України,Sing,Masc
1609,Британська асоціація наукової фантастики,Sing,Fem
1610,Асоціація французьких кінооператорів,Sing,Fem
1611,Більдерберзька група,Sing,Fem
1612,"Товариство нормальної і патологічної рефлексології, психології та педології імені академіка В. М. Бехтерєва",Sing,Neut
1613,Загальнонаціональний страйковий комітет Білорусі,Sing,Masc
1614,Відомство Федерального канцлера (Німеччина),Sing,Neut
1615,Міністерство будівництва і територіального планування Хорватії,Sing,Neut
1616,Фонд Олени Пінчук,Sing,Masc
1617,Синдикат цукрозаводчиків,Sing,Masc
1618,Угроруська народна рада,Sing,Fem
1619,Міжнародна організація праці,Sing,Fem
1620,Закарпатська обласна державна адміністрація,Sing,Fem
1621,Фонд Рокфеллера,Sing,Masc
1622,Відділення захисту народу,Sing,Neut
1623,Інститут Балашші,Plur,
1624,Фонд Аль-Фатіха,Sing,Masc
1625,Укрконцерт,Sing,Masc
1626,Академія наук Республіки Таджикистан,Sing,Fem
1627,Постійна міжнародна комісія з випробування стрілецької зброї,Sing,Fem
1628,Американське біблійне товариство,Sing,Neut
1629,Мойнаки (грязелікарня),,
1630,Національні збори Белізу,Plur,Masc
1631,Всесвітня організація інтелектуальної власності,Sing,Fem
1632,Всесвітня професійна асоціація здоров'я трансгендерів,Sing,Fem
1633,Товариство істориків-марксистів,Sing,Neut
1634,Центр Історичної Спадщини в Познані,Sing,Masc
1635,Міжнародна організація тюркської культури,Sing,Fem
1636,Міжнародна організація з міграції,Sing,Fem
1637,Українське технічне товариство,Sing,Neut
1638,Рада безпеки Республіки Білорусь,Sing,Fem
1639,Міністерство у справах споживачів (Іспанія),Sing,Neut
1640,Союз білоруських патріотів,Sing,Masc
1641,Польське психіатричне товариство,Sing,Neut
1642,Український народний союз,Sing,Masc
1643,Білоруське товариство,Sing,Neut
1644,Південне товариство,Sing,Neut
1645,Українська Hi-Tech Ініціатива,,
1646,Тостмастерс Інтернешнл,,
1647,Державне агентство України з питань кіно,Sing,Neut
1648,Народні збори Болгарії,Plur,Masc
1649,Донецька обласна рада,Sing,Fem
1650,Платформа європейської пам'яті та сумління,Sing,Fem
1651,Товариство німецько-радянської дружби,Sing,Neut
1652,Волинська обласна рада,Sing,Fem
1653,Міжнародна федерація глухих,Sing,Fem
1654,Рада економічної взаємодопомоги,Sing,Fem
1655,Канадська королівська кінна поліція,Sing,Fem
1656,TechSoup,,
1657,Усесвітнє есперантське об'єднання,Sing,Neut
1658,Національна конфедерація праці,Sing,Fem
1659,Київська митрополія,Sing,Fem
1660,Іспанська королівська академія історії,Sing,Fem
1661,Федеральна поліція Австралії,Sing,Fem
1662,Італійська асоціація компаній звукозапису,Sing,Fem
1663,Міністерство закордонних справ Азербайджану,Sing,Neut
1664,Азербайджанська радянська енциклопедія,Sing,Fem
1665,Картель Сіналоа,Sing,Masc
1666,Міжнародна асоціація із захисту свободи слова,Sing,Fem
1667,Міністерство довкілля Польщі,Sing,Neut
1668,Italia Nostra,,
1669,Європейський форум страховиків депозитів,Sing,Masc
1670,Військовий інститут мов (США),Sing,Masc
1671,Говори правду!,Plur,Masc
1672,"Міністерство розвитку економіки, торгівлі та сільського господарства України",Sing,Neut
1673,Інститут зоології імені І. І. Шмальгаузена НАН України,Sing,Fem
1674,Націонал-соціалістичний рух (США),Sing,Masc
1675,Амазонський пакт,Sing,Masc
1676,Інститут білоруської культури,Sing,Masc
1677,Міжнародна спілка орнітологів,Sing,Fem
1678,Башкорт,Sing,Masc
1679,Верховна Рада Білоруської РСР,Sing,Fem
1680,Прикордонна служба Польщі,Sing,Fem
1681,Американське астрономічне товариство,Sing,Neut
1682,Федеральна служба безпеки Російської Федерації,Sing,Fem
1683,Інтердім,Sing,Masc
1684,Національний авангард (Італія),Sing,Masc
1685,Британська академія,Sing,Fem
1686,Соціально-республіканська партія,Sing,Fem
1687,Харківська обласна рада,Sing,Fem
1688,Київська обласна державна адміністрація,Sing,Fem
1689,Арбітражний комітет,Sing,Masc
1690,Національний олімпійський комітет Австралії,Sing,Masc
1691,Фронт визволення геїв,Sing,Masc
1692,Вільна академія пролетарської літератури,Sing,Fem
1693,Киргизфільм,Sing,Masc
1694,Ronald McDonald House Charities,,
1695,Ірландська асоціація компаній звукозапису,Sing,Fem
1696,Поліція Польщі,Sing,Fem
1697,Любомудри,Plur,Masc
1698,Фонд пам'яті Олекси Тихого,Sing,Masc
1699,Господарський суд Донецької області,Sing,Masc
1700,Херсонська обласна державна адміністрація,Sing,Fem
1701,RACE,,
1702,Українська Парляментарна Репрезентація (Польща),Sing,Fem
1703,Атлантична рада США,Sing,Fem
1704,Російське біблійне товариство,Sing,Neut
1705,Благодійна організація «A.S.I.A.»,Sing,Fem
1706,Державна митна служба України,Sing,Fem
1707,Верховна Рада Естонської РСР,Sing,Fem
1708,Центр Ейдос,Sing,Masc
1709,Зоопарк Сан-Дієго,Sing,Masc
1710,Fuck for Forest,,
1711,Міжнародна асоціація виробників засобів біоконтролю,Sing,Fem
1712,Тихоокеанський інститут,Sing,Masc
1713,Skolta Esperanto Ligo,,
1714,Міністерство з питань реінтеграції тимчасово окупованих територій України,Sing,Neut
1715,Контадорський процес за мир та співпрацю,Sing,Masc
1716,Спілка вірмен України,Sing,Fem
1717,Дорожня поліція штату Огайо,Sing,Fem
1718,Рада Безпеки Російської Федерації,Sing,Fem
1719,Місія ООН у Демократичній Республіці Конго,Sing,Fem
1720,Біла воля,Sing,Fem
1721,Управління з безпеки та охорони праці у гірничій промисловості,Sing,Neut
1722,Федерація легкої атлетики України,Sing,Fem
1723,Одеське фотографічне товариство,Sing,Neut
1724,Федеральне агентство геодезії та картографії,Sing,Neut
1725,СМЕРШ,Sing,Masc
1726,Моральне переозброєння,Sing,Neut
1727,Швейцарсько-Іранський інвестиційний форум,Sing,Masc
1728,Демократичний альянс,Sing,Masc
1729,Національний олімпійський комітет та спортивна конфедерація Данії,Sing,Masc
1730,Слоуфуд,Sing,Masc
1731,Рідна школа (товариство),Sing,Fem
1732,Проєкт TerraMar,Sing,Masc
1733,Керуюча Рада Любителів Котів,Sing,Fem
1734,Український мистецький фронт,Sing,Masc
1735,Асоціація соціальних досліджень та комунікацій,Sing,Fem
1736,Блок лівих і лівоцентристських сил,Sing,Masc
1737,ОФК,Sing,Masc
1738,Храм Сета,Plur,Masc
1739,Ліберійська футбольна асоціація,Sing,Fem
1740,Державне агентство України з питань відновлення Донбасу,Sing,Neut
1741,Європейська комісія,Sing,Fem
1742,Відомство старожитностей Ізраїлю,Sing,Neut
1743,Міліція (Югославія),Sing,Fem
1744,Всесвітня федерація профспілок,Sing,Fem
1745,Європейська спільнота з атомної енергії,Sing,Fem
1746,Хрюші проти,Plur,
1747,Чеська космічна канцелярія,Sing,Fem
1748,Національне агентство кваліфікацій,Sing,Neut
1749,Офіс Генерального прокурора,Sing,Masc
1750,Харківське математичне товариство,Sing,Neut
1751,Державна пенітенціарна служба України,Sing,Fem
1752,Дніпропетровська обласна державна адміністрація,Sing,Fem
1753,Шведський інститут,Sing,Masc
1754,Українська кіноакадемія,Sing,Fem
1755,КЕСАФА,Sing,Fem
1756,Британський національний космічний центр,Sing,Masc
1757,Європейський фонд фінансової стабільності,Sing,Masc
1758,ТСОАВІАХІМ,,
1759,Сока Гаккай,Sing,Fem
1760,Союз українок,Sing,Masc
1761,SITA,,
1762,Pro-Música Brasil,,
1763,Співдружність націй,Sing,Fem
1764,SAE International,,
1765,Чорна рука,Sing,Fem
1766,Союз письменників Білорусі,Sing,Masc
1767,Тайванська фондова біржа,Sing,Fem
1768,International Society for Autonomic Neuroscience,,
1769,Управління державної охорони України,Sing,Neut
1770,Міністерство цифрової трансформації України,Sing,Neut
1771,Міжнародна рада медичних сестер,Sing,Fem
1772,Олімпійський комітет Фінляндії,Sing,Masc
1773,Міжнародний республіканський інститут,Sing,Masc
1774,Інститут вивчення війни,Sing,Masc
1775,Федерація України зі стрибків у воду,Sing,Fem
1776,Християнські демократи (Швеція),Plur,Masc
1777,Конституційний суд Північної Македонії,Sing,Masc
1778,Нійсхо,,
1779,Академія інтерактивних мистецтв і наук,Sing,Fem
1780,Національна інженерна академія США,Sing,Fem
1781,Департамент захисту економіки Національної поліції України,Sing,Masc
1782,Парламент Австралії,Sing,Masc
1783,Управління військової безпеки і розвідки,Sing,Neut
1784,Антиімперіалістична ліга,Sing,Fem
1785,Американська асоціація жінок з вищою освітою,Sing,Fem
1786,Reichspost,,
1787,Міністерство закордонних справ Японії,Sing,Neut
1788,British Antarctic Survey,,
1789,Policy Network,,
1790,Лео клуб,Plur,Neut
1791,Вінницька обласна державна адміністрація,Sing,Fem
1792,Управління Верховного комісара ООН у справах біженців,Sing,Neut
1793,Державне агентство автомобільних доріг України,Sing,Neut
1794,G8,,
1795,Virgo (інтерферометр),,
1796,Американська академія мистецтв і наук,Sing,Fem
1797,Терра Ліура,Sing,Fem
1798,Центр імміграційних досліджень,Sing,Masc
1799,JAPCC,,
1800,Революційна організація 17 листопада,Sing,Fem
1801,Міністерство праці та пенсійної системи Хорватії,Sing,Neut
1802,Французька сінематека,Sing,Fem
1803,Державний прикордонний комітет Республіки Білорусь,Sing,Masc
1804,Багдадський пакт,Sing,Masc
1805,Науковий комітет з антарктичних досліджень,Sing,Masc
1806,Державний комітет України з питань технічного регулювання та споживчої політики,Sing,Masc
1807,Міжнародний союз охорони природи,Sing,Masc
1808,З'їзди гірничопромисловців Півдня Росії,Plur,Masc
1809,Саамський парламент Норвегії,Sing,Masc
1810,Академія Андре Дельво,Sing,Neut
1811,Національна футбольна ліга,Sing,Fem
1812,Клуб привидів,Sing,Masc
1813,Американський нафтовий інститут,Sing,Masc
1814,Європейська спільнота з вугілля та сталі,Sing,Fem
1815,Івано-Франківська обласна державна адміністрація,Sing,Fem
1816,ГУАМ,Plur,Masc
1817,Міжнародний банк реконструкції та розвитку,Sing,Masc
1818,Революційний рух імені Тупака Амару,Sing,Masc
1819,Гарт (літературна організація),Sing,Masc
1820,Європейська кооперація зі стандартизації в галузі космічної техніки,Sing,Fem
1821,Чайне Управління Індії,Sing,Neut
1822,Державна виборча комісія Хорватії,Sing,Fem
1823,Верховна Рада Автономної Республіки Крим,Sing,Fem
1824,Велика традиційна і символічна ложа Опера,Sing,Fem
1825,Viennacontemporary,,
1826,Люблінський трикутник,Sing,Masc
1827,Відродження (товариство в Буенос-Айресі),Sing,Neut
1828,Прем'єр-міністр Словаччини,Sing,Masc
1829,Ісламська консультативна рада Ірану,Sing,Fem
1830,Академія педагогічних наук РРФСР,Sing,Fem
1831,Прикордонно-митна служба США,Sing,Fem
1832,Юридичне товариство при імператорському Новоросійському університеті,Sing,Neut
1833,Азійський банк інфраструктурних інвестицій,Sing,Masc
1834,Ініціативний рух «Громадський патруль»,Sing,Masc
1835,Чеська академія наук і мистецтв,Sing,Fem
1836,Міністерство закордонних справ Республіки Білорусь,Sing,Neut
1837,Національна комісія регулювання електроенергетики України,Sing,Fem
1838,Парламент Італії,Sing,Masc
1839,Професіональна футбольна ліга України,Sing,Fem
